AWS App Name,Action Name,Connector Activity Name,Browser and API Traffic
Amazon SageMaker Service,DeleteAssociation,Delete,Yes
Amazon SageMaker Service,DeleteCodeRepository,Delete,Yes
Amazon SageMaker Service,DeleteContext,Delete,Yes
Amazon SageMaker Service,DeleteDataQualityJobDefinition,Delete,Yes
Amazon SageMaker Service,DeleteDeviceFleet,Delete,Yes
Amazon SageMaker Service,DeleteDomain,Delete,Yes
Amazon SageMaker Service,DeleteEndpoint,Delete,Yes
Amazon SageMaker Service,DeleteEndpointConfig,Delete,Yes
Amazon SageMaker Service,DeleteExperiment,Delete,Yes
Amazon SageMaker Service,DeleteFeatureGroup,Delete,Yes
Amazon SageMaker Service,DeleteFlowDefinition,Delete,Yes
Amazon SageMaker Service,DeleteHumanTaskUi,Delete,Yes
Amazon SageMaker Service,DeleteImage,Delete,Yes
Amazon SageMaker Service,DeleteImageVersion,Delete,Yes
Amazon SageMaker Service,DeleteModel,Delete,Yes
Amazon SageMaker Service,DeleteModelBiasJobDefinition,Delete,Yes
Amazon SageMaker Service,DeleteModelExplainabilityJobDefinition,Delete,Yes
Amazon SageMaker Service,DeleteModelPackage,Delete,Yes
Amazon SageMaker Service,DeleteModelPackageGroup,Delete,Yes
Amazon SageMaker Service,DeleteModelPackageGroupPolicy,Delete,Yes
Amazon SageMaker Service,DeleteModelQualityJobDefinition,Delete,Yes
Amazon SageMaker Service,DeleteMonitoringSchedule,Delete,Yes
Amazon SageMaker Service,DeleteNotebookInstance,Delete,Yes
Amazon SageMaker Service,DeleteNotebookInstanceLifecycleConfig,Delete,Yes
Amazon SageMaker Service,DeletePipeline,Delete,Yes
Amazon SageMaker Service,DeleteProject,Delete,Yes
Amazon SageMaker Service,DeleteStudioLifecycleConfig,Delete,Yes
Amazon SageMaker Service,DeleteTags,Delete,Yes
Amazon SageMaker Service,DeleteTrial,Delete,Yes
Amazon SageMaker Service,DeleteTrialComponent,Delete,Yes
Amazon SageMaker Service,DeleteUserProfile,Delete,Yes
Amazon SageMaker Service,DeleteWorkforce,Delete,Yes
Amazon SageMaker Service,DeleteWorkteam,Delete,Yes
Amazon SageMaker Service,DeregisterDevices,Deregister,Yes
Amazon SageMaker Service,DescribeAction,View,Yes
Amazon SageMaker Service,DescribeAlgorithm,View,Yes
Amazon SageMaker Service,DescribeApp,View,Yes
Amazon SageMaker Service,DescribeAppImageConfig,View,Yes
Amazon SageMaker Service,DescribeArtifact,View,Yes
Amazon SageMaker Service,DescribeAutoMLJob,View,Yes
Amazon SageMaker Service,DescribeCodeRepository,View,Yes
Amazon SageMaker Service,DescribeCompilationJob,View,Yes
Amazon SageMaker Service,DescribeContext,View,Yes
Amazon SageMaker Service,DescribeDataQualityJobDefinition,View,Yes
Amazon SageMaker Service,DescribeDevice,View,Yes
Amazon SageMaker Service,DescribeDeviceFleet,View,Yes
Amazon SageMaker Service,DescribeDomain,View,Yes
Amazon SageMaker Service,DescribeEdgePackagingJob,View,Yes
Amazon SageMaker Service,DescribeEndpoint,View,Yes
Amazon SageMaker Service,DescribeEndpointConfig,View,Yes
Amazon SageMaker Service,DescribeExperiment,View,Yes
Amazon SageMaker Service,DescribeFeatureGroup,View,Yes
Amazon SageMaker Service,DescribeFlowDefinition,View,Yes
Amazon SageMaker Service,DescribeHumanTaskUi,View,Yes
Amazon SageMaker Service,DescribeHyperParameterTuningJob,View,Yes
Amazon SageMaker Service,DescribeImage,View,Yes
Amazon SageMaker Service,DescribeImageVersion,View,Yes
Amazon SageMaker Service,DescribeLabelingJob,View,Yes
Amazon SageMaker Service,DescribeModel,View,Yes
Amazon SageMaker Service,DescribeModelBiasJobDefinition,View,Yes
Amazon SageMaker Service,DescribeModelExplainabilityJobDefinition,View,Yes
Amazon SageMaker Service,DescribeModelPackage,View,Yes
Amazon SageMaker Service,DescribeModelPackageGroup,View,Yes
Amazon SageMaker Service,DescribeModelQualityJobDefinition,View,Yes
Amazon SageMaker Service,DescribeMonitoringSchedule,View,Yes
Amazon SageMaker Service,DescribeNotebookInstance,View,Yes
Amazon SageMaker Service,DescribeNotebookInstanceLifecycleConfig,View,Yes
Amazon SageMaker Service,DescribePipeline,View,Yes
Amazon SageMaker Service,DescribePipelineDefinitionForExecution,View,Yes
Amazon SageMaker Service,DescribePipelineExecution,View,Yes
Amazon SageMaker Service,DescribeProcessingJob,View,Yes
Amazon SageMaker Service,DescribeProject,View,Yes
Amazon SageMaker Service,DescribeStudioLifecycleConfig,View,Yes
Amazon SageMaker Service,DescribeSubscribedWorkteam,View,Yes
Amazon SageMaker Service,DescribeTrainingJob,View,Yes
Amazon SageMaker Service,DescribeTransformJob,View,Yes
Amazon SageMaker Service,DescribeTrial,View,Yes
Amazon SageMaker Service,DescribeTrialComponent,View,Yes
Amazon SageMaker Service,DescribeUserProfile,View,Yes
Amazon SageMaker Service,DescribeWorkforce,View,Yes
Amazon SageMaker Service,DescribeWorkteam,View,Yes
Amazon SageMaker Service,DisableSagemakerServicecatalogPortfolio,Edit,Yes
Amazon SageMaker Service,DisassociateTrialComponent,Delete,Yes
Amazon SageMaker Service,EnableSagemakerServicecatalogPortfolio,Enable,Yes
Amazon SageMaker Service,GetDeviceFleetReport,View,Yes
Amazon SageMaker Service,GetModelPackageGroupPolicy,View,Yes
Amazon SageMaker Service,GetSagemakerServicecatalogPortfolioStatus,View,Yes
Amazon SageMaker Service,GetSearchSuggestions,View,Yes
Amazon SageMaker Service,ListActions,View,Yes
Amazon SageMaker Service,ListAlgorithms,View,Yes
Amazon SageMaker Service,ListAppImageConfigs,View,Yes
Amazon SageMaker Service,ListApps,View,Yes
Amazon SageMaker Service,ListArtifacts,View,Yes
Amazon SageMaker Service,ListAssociations,View,Yes
Amazon SageMaker Service,ListAutoMLJobs,View,Yes
Amazon SageMaker Service,ListCandidatesForAutoMLJob,View,Yes
Amazon SageMaker Service,ListCodeRepositories,View,Yes
Amazon SageMaker Service,ListCompilationJobs,View,Yes
Amazon SageMaker Service,ListContexts,View,Yes
Amazon SageMaker Service,ListDataQualityJobDefinitions,View,Yes
Amazon SageMaker Service,ListDeviceFleets,View,Yes
Amazon SageMaker Service,ListDevices,View,Yes
Amazon SageMaker Service,ListDomains,View,Yes
Amazon SageMaker Service,ListEdgePackagingJobs,View,Yes
Amazon SageMaker Service,ListEndpointConfigs,View,Yes
Amazon SageMaker Service,ListEndpoints,View,Yes
Amazon SageMaker Service,ListExperiments,View,Yes
Amazon SageMaker Service,ListFeatureGroups,View,Yes
Amazon SageMaker Service,ListFlowDefinitions,View,Yes
Amazon SageMaker Service,ListHumanTaskUis,View,Yes
Amazon SageMaker Service,ListHyperParameterTuningJobs,View,Yes
Amazon SageMaker Service,ListImageVersions,View,Yes
Amazon SageMaker Service,ListImages,View,Yes
Amazon SageMaker Service,ListLabelingJobs,View,Yes
Amazon SageMaker Service,ListLabelingJobsForWorkteam,View,Yes
Amazon SageMaker Service,ListModelBiasJobDefinitions,View,Yes
Amazon SageMaker Service,ListModelExplainabilityJobDefinitions,View,Yes
Amazon SageMaker Service,ListModelPackageGroups,View,Yes
Amazon SageMaker Service,ListModelPackages,View,Yes
Amazon SageMaker Service,ListModelQualityJobDefinitions,View,Yes
Amazon SageMaker Service,ListModels,View,Yes
Amazon SageMaker Service,ListMonitoringExecutions,View,Yes
Amazon SageMaker Service,ListMonitoringSchedules,View,Yes
Amazon SageMaker Service,ListNotebookInstanceLifecycleConfigs,View,Yes
Amazon SageMaker Service,ListNotebookInstances,View,Yes
Amazon SageMaker Service,ListPipelineExecutionSteps,View,Yes
Amazon SageMaker Service,ListPipelineExecutions,View,Yes
Amazon SageMaker Service,ListPipelineParametersForExecution,View,Yes
Amazon SageMaker Service,ListPipelines,View,Yes
Amazon SageMaker Service,ListProcessingJobs,View,Yes
Amazon SageMaker Service,ListProjects,View,Yes
Amazon SageMaker Service,ListStudioLifecycleConfigs,View,Yes
Amazon SageMaker Service,ListSubscribedWorkteams,View,Yes
Amazon SageMaker Service,ListTags,View,Yes
Amazon SageMaker Service,ListTrainingJobs,View,Yes
Amazon SageMaker Service,ListTrainingJobsForHyperParameterTuningJob,View,Yes
Amazon SageMaker Service,ListTransformJobs,View,Yes
Amazon SageMaker Service,ListTrialComponents,View,Yes
